TextId,CISI,Region,Site,Type,Symbol,Material,Complete,Direction,RawText,ReadingTokens,Frame,Left,Right,Filler,FillerLength,StartPos,EndPos,LeftContext,RightContext,SlotScore
84.1,C-85,Lower Indus,Chanhu-daro,SEAL:R,-,Steatite,N,R/L,+000-000-002-820+,820-002,820|<END>,820,<END>,002,1,2,2,820,,0.9239
87.1,C-67,Lower Indus,Chanhu-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,+520-233-803-002-817+,817-002-803-233-520,002|<END>,002,<END>,803-233-520,3,3,5,817 002,,0.9374
87.1,C-67,Lower Indus,Chanhu-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,+520-233-803-002-817+,817-002-803-233-520,233|<END>,233,<END>,520,1,5,5,002 803 233,,0.9172
87.1,C-67,Lower Indus,Chanhu-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,+520-233-803-002-817+,817-002-803-233-520,<START>|520,<START>,520,817-002-803-233,4,1,4,,520,0.9171
87.1,C-67,Lower Indus,Chanhu-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,+520-233-803-002-817+,817-002-803-233-520,817|<END>,817,<END>,002-803-233-520,4,2,5,817,,0.9164
87.1,C-67,Lower Indus,Chanhu-daro,SEAL:S,Bull1:S,Steatite,Y,R/L,+520-233-803-002-817+,817-002-803-233-520,<START>|233,<START>,233,817-002-803,3,1,3,,233 520,0.9121
88.1,C-77,Lower Indus,Chanhu-daro,SEAL:S,T-A-T,Steatite,Y,R/L,+151-690/032-031+,031-032-690-151,031|<END>,031,<END>,032-690-151,3,2,4,031,,0.9116
89.1,C-1,Lower Indus,Chanhu-daro,SEAL:S,Bull1,Steatite,Y,R/L,+031-840-140-740-101-002-365-287-034+,034-287-365-002-101-740-140-840-031,002|740,002,740,101,1,5,5,287 365 002,740 140 840,0.957
89.1,C-1,Lower Indus,Chanhu-daro,SEAL:S,Bull1,Steatite,Y,R/L,+031-840-140-740-101-002-365-287-034+,034-287-365-002-101-740-140-840-031,002|<END>,002,<END>,101-740-140-840-031,5,5,9,287 365 002,,0.9374
90.1,C-2,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+740-390-590+,590-390-740,<START>|390,<START>,390,590,1,1,1,,390 740,0.9409
91.1,C-3,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-016-002-920-317+,317-920-002-016-740,002|740,002,740,016,1,4,4,317 920 002,740,0.957
91.1,C-3,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-016-002-920-317+,317-920-002-016-740,002|<END>,002,<END>,016-740,2,4,5,317 920 002,,0.9374
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,002|<END>,002,<END>,803-235-520,3,3,5,817 002,,0.9374
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,235|<END>,235,<END>,520,1,5,5,002 803 235,,0.9221
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,<START>|520,<START>,520,817-002-803-235,4,1,4,,520,0.9171
92.1,C-4,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+520-235-803-002-817+,817-002-803-235-520,817|<END>,817,<END>,002-803-235-520,4,2,5,817,,0.9164
93.1,C-5,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+740-140-717-002-298-741+,741-298-002-717-140-740,002|740,002,740,717-140,2,4,5,741 298 002,740,0.957
93.1,C-5,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+740-140-717-002-298-741+,741-298-002-717-140-740,002|<END>,002,<END>,717-140-740,3,4,6,741 298 002,,0.9374
93.1,C-5,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+740-140-717-002-298-741+,741-298-002-717-140-740,741|<END>,741,<END>,298-002-717-140-740,5,2,6,741,,0.9357
94.1,C-6,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+817-521-521/090-740-221-002-031-500+,500-031-002-221-740-090-521-521-817,002|740,002,740,221,1,4,4,500 031 002,740 090 521,0.957
95.1,C-7,Lower Indus,Chanhu-daro,SEAL:S,Bull,Steatite,N,R/L,+520-033-705-240-798-002-000[,002-798-240-705-033-520,002|<END>,002,<END>,798-240-705-033-520,5,2,6,002,,0.9374
95.1,C-7,Lower Indus,Chanhu-daro,SEAL:S,Bull,Steatite,N,R/L,+520-033-705-240-798-002-000[,002-798-240-705-033-520,<START>|520,<START>,520,002-798-240-705-033,5,1,5,,520,0.9171
95.1,C-7,Lower Indus,Chanhu-daro,SEAL:S,Bull,Steatite,N,R/L,+520-033-705-240-798-002-000[,002-798-240-705-033-520,<START>|240,<START>,240,002-798,2,1,2,,240 705 033,0.9149
96.1,C-8,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+740-803-233-741-250-579+,579-250-741-233-803-740,741|<END>,741,<END>,233-803-740,3,4,6,579 250 741,,0.9357
96.1,C-8,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+740-803-233-741-250-579+,579-250-741-233-803-740,233|<END>,233,<END>,803-740,2,5,6,250 741 233,,0.9172
96.1,C-8,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+740-803-233-741-250-579+,579-250-741-233-803-740,<START>|233,<START>,233,579-250-741,3,1,3,,233 803 740,0.9121
96.1,C-8,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+740-803-233-741-250-579+,579-250-741-233-803-740,<START>|741,<START>,741,579-250,2,1,2,,741 233 803,0.9111
97.1,C-9,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+151-233-803-033-705-240+,240-705-033-803-233-151,233|<END>,233,<END>,151,1,6,6,033 803 233,,0.9172
97.1,C-9,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,Y,R/L,+151-233-803-033-705-240+,240-705-033-803-233-151,<START>|233,<START>,233,240-705-033-803,4,1,4,,233 151,0.9121
98.1,C-10,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-231-220-032-002-817+,817-002-032-220-231-740,002|740,002,740,032-220-231,3,3,5,817 002,740,0.957
98.1,C-10,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-231-220-032-002-817+,817-002-032-220-231-740,002|<END>,002,<END>,032-220-231-740,4,3,6,817 002,,0.9374
98.1,C-10,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-231-220-032-002-817+,817-002-032-220-231-740,817|<END>,817,<END>,002-032-220-231-740,5,2,6,817,,0.9164
98.1,C-10,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-231-220-032-002-817+,817-002-032-220-231-740,032|740,032,740,220-231,2,4,5,817 002 032,740,0.9103
99.1,C-11,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+590-615-140/232-240-001-060-920+,920-060-001-240-232-140-615-590,001|<END>,001,<END>,240-232-140-615-590,5,4,8,920 060 001,,0.9257
99.1,C-11,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+590-615-140/232-240-001-060-920+,920-060-001-240-232-140-615-590,<START>|001,<START>,001,920-060,2,1,2,,001 240 232,0.9181
99.1,C-11,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+590-615-140/232-240-001-060-920+,920-060-001-240-232-140-615-590,<START>|240,<START>,240,920-060-001,3,1,3,,240 232 140,0.9149
100.1,C-12,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+161-390-590-031-740-060-920+,920-060-740-031-590-390-161,060|<END>,060,<END>,740-031-590-390-161,5,3,7,920 060,,0.949
100.1,C-12,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+161-390-590-031-740-060-920+,920-060-740-031-590-390-161,<START>|390,<START>,390,920-060-740-031-590,5,1,5,,390 161,0.9409
100.1,C-12,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+161-390-590-031-740-060-920+,920-060-740-031-590-390-161,031|<END>,031,<END>,590-390-161,3,5,7,060 740 031,,0.9116
101.1,C-13,Lower Indus,Chanhu-daro,SEAL:S,Bull1:J,Steatite,N,R/L,]000-220-032-060-766+,766-060-032-220,060|<END>,060,<END>,032-220,2,3,4,766 060,,0.949
103.1,C-15,Lower Indus,Chanhu-daro,SEAL:S,Bull1:W,Steatite,Y,R/L,+740-400-920-031+,031-920-400-740,031|<END>,031,<END>,920-400-740,3,2,4,031,,0.9116
104.1,C-16,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+429-003-741-060-920+,920-060-741-003-429,060|<END>,060,<END>,741-003-429,3,3,5,920 060,,0.949
104.1,C-16,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+429-003-741-060-920+,920-060-741-003-429,741|<END>,741,<END>,003-429,2,4,5,920 060 741,,0.9357
104.1,C-16,Lower Indus,Chanhu-daro,SEAL:S,Bull1:L,Steatite,Y,R/L,+429-003-741-060-920+,920-060-741-003-429,<START>|741,<START>,741,920-060,2,1,2,,741 003 429,0.9111
106.1,C-18,Lower Indus,Chanhu-daro,SEAL:S,Bull1,Steatite,N,R/L,]000-031-002-817+,817-002-031,002|<END>,002,<END>,031,1,3,3,817 002,,0.9374
106.1,C-18,Lower Indus,Chanhu-daro,SEAL:S,Bull1,Steatite,N,R/L,]000-031-002-817+,817-002-031,817|<END>,817,<END>,002-031,2,2,3,817,,0.9164
107.1,C-20,Lower Indus,Chanhu-daro,SEAL:S,Bull1:I,Steatite,Y,R/L,+151-790-031-790-495+,495-790-031-790-151,031|<END>,031,<END>,790-151,2,4,5,495 790 031,,0.9116
109.1,C-22,Lower Indus,Chanhu-daro,SEAL:S,Gaur,Steatite,N,-,+440-390-032/368-390-790+,790-390-368-032-390-440,<START>|390,<START>,390,790,1,1,1,,390 368 032,0.9409
109.1,C-22,Lower Indus,Chanhu-daro,SEAL:S,Gaur,Steatite,N,-,+440-390-032/368-390-790+,790-390-368-032-390-440,<START>|390,<START>,390,790-390-368-032,4,1,4,,390 440,0.9409
110.1,C-23,Lower Indus,Chanhu-daro,SEAL,Mult,Steatite,Y,BUS,+129-817-310-350-128-857-003-388+,388-003-857-128-350-310-817-129,817|<END>,817,<END>,129,1,8,8,350 310 817,,0.9164
112.1,C-29,Lower Indus,Chanhu-daro,SEAL:S,,Steatite,N,R/L,+032-031-740-384-032/000-000-840-634-032+,032-634-840-032-384-740-031-032,031|<END>,031,<END>,032,1,8,8,384 740 031,,0.9116
112.1,C-29,Lower Indus,Chanhu-daro,SEAL:S,,Steatite,N,R/L,+032-031-740-384-032/000-000-840-634-032+,032-634-840-032-384-740-031-032,032|740,032,740,634-840-032-384,4,2,5,032,740 031 032,0.9103
112.1,C-29,Lower Indus,Chanhu-daro,SEAL:S,,Steatite,N,R/L,+032-031-740-384-032/000-000-840-634-032+,032-634-840-032-384-740-031-032,032|740,032,740,384,1,5,5,634 840 032,740 031 032,0.9103
